# x,y
# clients, time in milliseconds
header,1,UDP
1,48472,48164,48093,53453,53920
2,22428,22527,22540,22487,22494
3,27616,27499,27603,27717,27698
4,22412,22447,22508,22456,22387
5,22508,22491,22536,22419,22533
6,23901,23851,23908,23913,23841
7,23395,23379,23398,23425,23380
